Data,Temperatura,Umiditatea,Vreme,Perioada,Vant,Activitate seismica,Calitate Aer,Viteza Vant
2023-05-22 20:01:16,24.0,44.75,Senin,Zi,NE------>SV,Inactiv,Normal,0
2023-05-22 20:01:34,24.0,44.75,Senin,Zi,NE------>SV,Inactiv,Normal,0
2023-05-22 20:01:45,24.0,44.75,Senin,Zi,NE------>SV,Inactiv,Normal,0
2023-05-22 20:01:57,24.0,44.75,Senin,Zi,NE------>SV,Inactiv,Normal,0
2023-05-22 20:02:08,24.0,44.75,Senin,Zi,NE------>SV,Inactiv,Normal,0
2023-05-22 20:02:20,24.0,45.0,Senin,Zi,NE------>SV,Inactiv,Normal,0
2023-05-22 20:02:36,24.0,45.25,Senin,Zi,NE------>SV,Inactiv,Normal,0
2023-05-22 20:02:53,24.0,45.25,Senin,Zi,NE------>SV,Inactiv,Normal,0
2023-05-22 20:03:05,24.0,45.25,Senin,Zi,NE------>SV,Inactiv,Normal,0
2023-05-22 20:03:16,24.0,45.25,Senin,Zi,NE------>SV,Inactiv,Normal,0
2023-05-22 20:03:34,24.0,45.25,Senin,Zi,NE------>SV,Inactiv,Normal,0
2023-05-22 20:03:56,24.0,45.25,Senin,Zi,NE------>SV,Inactiv,Normal,0
2023-05-22 20:04:25,24.0,45.5,Senin,Zi,NE------>SV,Inactiv,Normal,0
2023-05-22 20:10:39,24.0,45.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:11:03,24.0,46.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:11:14,24.0,46.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:11:26,24.0,46.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:11:38,24.0,46.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:11:55,24.0,46.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:12:07,24.0,46.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:12:18,24.0,46.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:12:30,24.0,46.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:13:06,24.0,46.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:13:17,24.0,46.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:13:53,24.0,45.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:14:28,24.0,45.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:14:46,24.0,45.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:14:58,24.0,45.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:15:10,24.0,45.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:15:28,24.0,45.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:15:39,24.0,45.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:15:51,24.0,45.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:16:03,24.0,45.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:16:27,24.0,45.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:16:39,24.0,45.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:17:03,24.0,45.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:17:21,24.0,45.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:17:33,24.0,45.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:18:04,24.0,46.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:18:15,24.0,46.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:18:33,24.0,46.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:18:51,24.0,46.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:19:27,24.0,46.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:19:39,24.0,46.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:19:51,24.0,46.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:20:08,24.0,46.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:20:32,24.0,46.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:20:56,24.0,46.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:21:07,24.0,46.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:21:25,24.0,46.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:21:37,24.0,46.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:21:54,24.0,46.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:22:17,24.0,46.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:22:35,24.0,46.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:22:53,24.0,46.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:23:04,24.0,46.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:23:28,24.0,46.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:23:39,24.0,46.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:24:10,24.0,46.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:24:21,24.0,46.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:24:33,24.0,46.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:24:44,24.0,46.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:24:56,24.0,46.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:25:08,24.0,46.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:25:19,24.0,46.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:25:37,24.0,46.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:25:49,24.0,46.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:26:00,24.0,46.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:26:12,24.0,46.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:26:42,24.0,46.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:26:53,24.0,46.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:50:52,24.0,36.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:51:09,24.0,36.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:51:21,24.0,36.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:51:56,24.0,37.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:52:07,24.0,36.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:52:19,24.0,36.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:52:30,24.0,36.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:52:47,24.0,36.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:52:59,24.0,36.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:53:10,24.0,36.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:53:22,24.0,36.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:53:33,24.0,36.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:53:45,24.0,36.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:53:56,24.0,36.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:54:08,24.0,36.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:54:19,24.0,36.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:54:31,24.0,36.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:54:42,24.0,36.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:54:53,24.0,36.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:55:05,24.0,36.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:55:17,24.0,36.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:55:28,24.0,37.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:55:40,24.0,37.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:55:51,24.0,37.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:56:03,24.0,37.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:56:14,24.0,37.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:56:26,24.0,37.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:56:37,24.0,38.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:56:49,24.0,38.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:57:06,24.0,38.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:57:18,24.0,38.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:57:29,24.0,39.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:57:41,24.0,39.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:58:22,24.0,37.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:58:46,24.0,38.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:58:57,24.0,38.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:59:15,24.0,38.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 20:59:51,24.0,39.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:00:02,24.0,38.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:00:14,24.0,38.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:01:35,24.0,38.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:01:58,24.0,38.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:02:09,24.0,38.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:02:21,24.0,38.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:03:02,24.0,39.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:03:19,24.0,39.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:03:43,24.0,39.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:04:07,24.0,39.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:04:19,24.0,39.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:04:30,24.0,39.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:04:54,24.0,39.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:05:12,24.0,39.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:05:23,24.0,39.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:05:41,24.0,39.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:06:11,24.0,39.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:06:23,24.0,39.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:07:04,24.0,39.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:07:34,24.0,39.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:07:52,24.0,39.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:08:04,24.0,39.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:08:16,24.0,39.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:08:34,24.0,39.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:09:11,24.0,39.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:09:23,24.0,39.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:09:46,24.0,39.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:09:58,24.0,39.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:10:28,24.0,39.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:10:39,24.0,39.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:10:51,24.0,39.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:11:03,24.0,39.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:11:14,24.0,39.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:11:26,24.0,39.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:11:37,24.0,39.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:11:49,24.0,39.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:12:06,24.0,40.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:12:18,24.0,40.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:12:29,24.0,40.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:12:41,24.0,40.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:13:05,24.0,41.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:13:16,24.0,40.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:13:28,24.0,40.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:13:51,24.0,41.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:14:03,24.0,40.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:14:32,24.0,41.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:14:44,24.0,45.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:15:07,24.0,45.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:15:19,24.0,43.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:15:36,24.0,43.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:15:47,24.0,45.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:15:59,24.0,46.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:16:11,24.0,46.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:16:22,24.0,46.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:16:39,24.0,46.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:16:51,24.0,41.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:17:02,24.0,45.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:17:14,24.0,46.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:17:31,24.0,40.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:17:43,24.0,46.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:17:54,24.0,39.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:18:06,24.0,43.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:18:17,24.0,41.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:18:29,24.0,46.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:18:40,24.0,46.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:18:52,24.0,39.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:19:03,24.0,41.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:19:15,24.0,39.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:19:32,24.0,40.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:19:50,24.0,41.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:20:02,24.0,40.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:20:13,24.0,42.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:20:25,24.0,41.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:20:47,24.0,38.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:20:58,24.0,37.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:21:10,24.0,37.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:21:39,24.0,37.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:21:56,24.0,37.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:22:08,24.0,37.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:22:37,24.0,37.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:22:48,24.0,37.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:23:05,24.0,37.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:23:22,24.0,37.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:23:34,24.0,37.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:23:45,24.0,37.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:24:15,24.0,38.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:24:32,24.0,38.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:24:50,24.0,39.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:25:07,24.0,41.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:25:18,24.0,38.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:25:36,24.0,38.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:25:47,24.0,38.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:26:04,24.0,44.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:26:16,24.0,46.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:26:33,24.0,37.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:26:45,24.0,38.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:26:56,24.0,37.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:27:08,24.0,38.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:27:19,24.0,40.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:27:31,24.0,43.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:27:42,24.0,39.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:27:54,24.0,39.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:28:05,24.0,39.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:28:17,24.0,38.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:28:28,24.0,40.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:28:40,24.0,38.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:28:57,24.0,40.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:29:14,24.0,38.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:29:26,24.0,42.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:29:49,24.0,38.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:30:06,24.0,43.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:30:23,24.0,41.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:30:35,24.0,40.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:30:58,24.0,40.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:31:09,24.0,39.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:31:32,24.0,40.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:31:44,24.0,40.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:32:07,24.0,39.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:32:18,24.0,40.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:32:29,24.0,40.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:32:47,24.0,40.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:32:58,24.0,41.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:33:28,24.0,42.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:33:39,24.0,42.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:33:50,24.0,43.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:34:08,24.0,42.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:34:31,24.0,42.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:34:43,24.0,41.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:35:00,24.0,42.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:35:11,24.0,42.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:35:23,24.0,41.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:35:35,24.0,41.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:35:46,24.0,42.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:35:58,24.0,42.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:36:09,24.0,42.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:36:20,24.0,46.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:36:38,24.0,47.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:37:01,24.0,47.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:37:24,24.0,47.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:37:36,24.0,47.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:37:47,24.0,45.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:38:23,24.0,45.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:38:34,24.0,44.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:39:03,24.0,47.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:39:15,24.0,44.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:39:26,24.0,43.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:39:38,24.0,43.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:39:49,24.0,42.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:40:13,24.0,40.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:40:24,24.0,39.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:40:36,24.0,39.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:40:53,24.0,39.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:41:04,24.0,44.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:41:28,24.0,42.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:41:45,24.0,46.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:41:57,24.0,41.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:42:25,24.0,47.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:42:37,24.0,45.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:43:06,24.0,41.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:43:17,24.0,40.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:43:28,24.0,40.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:43:52,24.0,43.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:44:04,24.0,40.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:44:15,24.0,41.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:44:26,24.0,40.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:44:38,24.0,41.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:44:55,24.0,41.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:45:12,24.0,41.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:45:23,24.0,41.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:45:35,24.0,41.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:45:52,24.0,41.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:46:09,24.0,47.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:46:21,24.0,40.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:46:32,24.0,40.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:46:43,24.0,40.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:46:55,24.0,40.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:47:12,24.0,40.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:47:24,24.0,41.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:48:05,24.0,40.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:48:23,24.0,41.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:48:34,24.0,41.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:48:45,24.0,40.75,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:48:57,24.0,41.0,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:49:26,24.0,41.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:49:37,24.0,41.25,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:49:55,24.0,41.5,Senin,Zi,Vant slab,Inactiv,Normal,0
2023-05-22 21:50:18,24.0,41.75,Senin,Zi,Vant slab,Inactiv,Normal,0
